id,lat,long,village,bed_hygiene,bird_nests_inside,chicken_coop_location,bedroom_clutter,dark_main_room,floor_type,construction_pile_type,firewood_location,grain_storage_in_house,house_age,house_hygiene,kitchen_location,land_for_agriculture,num_humans,num_chickens,num_dogs,num_pigs,sign_animals,sign_rats,condition_bedroom_wall,condition_house_wall,material_house_wall,material_roof,windows_in_bedroom,dist_perim,density,infestation,truth
15E_Amatillo,1123.7322737998845,178.10027901008792,Amatillo,mala,no,no,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,6,0,1,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,172.96542620035754,4,0,0
16_Amatillo,1123.7248315217792,178.2198200163873,Amatillo,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,si,7_or_more,buena,adentro_casa,owned,4,6,1,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,242.07623366054736,8,0,0
17_Amatillo,1123.7450430485544,178.22531057272082,Amatillo,mala,no,afuera_casa,si_acumula,si,ladrillo,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,6,6,0,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,266.35255960941356,7,0,0
19_Amatillo,1123.886029803941,178.23984814138612,Amatillo,buena,no,adj_inside,si_acumula,no,ladrillo,ninguno,ninguno,si,2_to_6,mala,shared_none,no,1,0,0,0,FALSE,TRUE,buen_estado,buen_estado,adobe,alum_cement,TRUE,230.91548292904025,9,0,0
20_Amatillo,1123.8784005712425,178.24357591648263,Amatillo,buena,no,no,no_acumula,no,ladrillo,ninguno,ninguno,no,7_or_more,buena,shared_none,rented,2,0,2,0,FALSE,FALSE,buen_estado,buen_estado,bajareque,vegetal_clay,FALSE,241.2681874220738,8,0,0
22A_Amatillo,1123.7746183976344,178.44435218878797,Amatillo,buena,no,adj_inside,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,owned,3,6,1,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,168.8027781165194,9,0,0
22B_Amatillo,1123.9184441969248,178.18312470005588,Amatillo,buena,no,afuera_casa,no_acumula,no,tierra,wood_ceram_metal,ninguno,si,2_to_6,buena,adentro_casa,rented,2,6,1,0,FALSE,FALSE,buen_estado,buen_estado,adobe,alum_cement,TRUE,136.1618470499064,3,0,0
22E_Amatillo,1123.8815456843454,178.1792326138298,Amatillo,buena,no,no,no_acumula,si,tierra,wood_ceram_metal,ninguno,si,2_to_6,buena,afuera_casa,rented,6,6,1,0,FALSE,FALSE,buen_estado,deterioradas,bajareque,alum_cement,FALSE,159.01215862315698,3,0,0
23_Amatillo,1123.8999005869885,178.26048429246845,Amatillo,buena,si,no,si_acumula,si,tierra,ninguno,ninguno,si,2_to_6,mala,shared_none,rented,3,1,1,0,TRUE,TRUE,buen_estado,buen_estado,bajareque,alum_cement,TRUE,246.13322827098253,7,0,0
23A_Amatillo,1123.9010507417213,178.2657298292092,Amatillo,mala,si,no,si_acumula,si,tierra,ninguno,ninguno,no,7_or_more,mala,shared_none,owned,6,0,2,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,251.78381270702985,7,0,0
26_Amatillo,1123.9381294350785,178.23854954824915,Amatillo,buena,no,afuera_casa,si_acumula,si,tierra,adobe_clay,adentro_casa,si,7_or_more,buena,afuera_casa,owned,9,18,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,190.21512359432072,5,0,0
27_Amatillo,1123.91723049454,178.30522621306,Amatillo,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,no,3,0,2,0,FALSE,TRUE,deterioradas,deterioradas,palopique,alum_cement,FALSE,288.6883864771941,9,0,0
28A_Amatillo,1123.8976939377299,178.3462505922804,Amatillo,buena,no,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,si,7_or_more,buena,afuera_casa,rented,6,5,1,2,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,354.2865479380717,12,0,0
29_Amatillo,1123.9244373632912,178.3363522723041,Amatillo,mala,no,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,afuera_casa,rented,2,4,4,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,321.93128343903584,12,0,0
29A_Amatillo,1123.9155698343939,178.33797952132582,Amatillo,buena,no,no,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,2_to_6,mala,shared_none,rented,2,0,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,330.60475617135967,12,0,0
30_Amatillo,1123.9449708658233,178.33179214908733,Amatillo,buena,si,afuera_casa,si_acumula,si,tierra,adobe_clay,ninguno,si,7_or_more,mala,afuera_casa,rented,10,11,0,1,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,300.86357670261134,14,1,1
31_Amatillo,1123.972845684994,178.32851929783249,Amatillo,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,6,10,1,6,TRUE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,275.8864620977709,17,0,0
32_Amatillo,1123.9855565384498,178.3425726655807,Amatillo,buena,no,afuera_casa,si_acumula,si,ladrillo,ninguno,afuera_casa,si,2_to_6,buena,shared_none,owned,3,0,0,1,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,283.80047005451814,15,0,0
32A_Amatillo,1123.9765035286975,178.3440681928587,Amatillo,buena,no,afuera_casa,si_acumula,no,ladrillo,ninguno,ninguno,si,2_to_6,buena,shared_none,owned,3,4,1,1,FALSE,FALSE,deterioradas,deterioradas,adobe,alum_cement,TRUE,292.44953863562193,16,0,0
34_Amatillo,1124.0059219263846,178.33638727586165,Amatillo,mala,si,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,adentro_casa,owned,5,4,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,260.8407648911306,15,1,1
35_Amatillo,1124.0200124671221,178.3256247260679,Amatillo,mala,si,no,si_acumula,si,tierra,ninguno,adentro_casa,no,2_to_6,mala,shared_none,no,2,0,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,236.90522477759413,15,0,0
35A_Amatillo,1124.0174300668643,178.32984153712863,Amatillo,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,no,2_to_6,mala,adentro_casa,owned,4,7,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,244.0787774815835,15,0,0
36_Amatillo,1124.0223009087479,178.3459175298164,Amatillo,buena,no,no,si_acumula,no,tierra,ninguno,adentro_casa,no,7_or_more,mala,shared_none,rented,3,0,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,260.38630730262776,16,0,0
36A_Amatillo,1124.0185593266351,178.3402315660085,Amatillo,buena,no,afuera_casa,si_acumula,no,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,rented,6,10,1,2,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,256.1330599571395,16,0,0
37_Amatillo,1124.0393545571533,178.30300885944627,Amatillo,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,owned,7,14,2,3,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,194.31119063362365,10,0,0
38_Amatillo,1124.057188129423,178.28736517460027,Amatillo,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,afuera_casa,si,7_or_more,mala,adentro_casa,owned,7,12,2,5,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,161.5064267564409,8,0,0
38A_Amatillo,1124.0384431324535,178.26169323935133,Amatillo,mala,si,no,si_acumula,no,tierra,ninguno,directly_outside,no,one_or_less,mala,adentro_casa,no,4,7,0,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,TRUE,143.69253513522338,5,0,0
38B_Amatillo,1123.9988651573426,178.27270239632787,Amatillo,buena,no,afuera_casa,si_acumula,si,ladrillo,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,owned,3,30,3,12,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,187.05629943424628,8,0,0
38C_Amatillo,1124.02847329649,178.24010540113173,Amatillo,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,no,2_to_6,mala,adentro_casa,no,4,32,3,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,124.36636569742755,4,0,0
39_Amatillo,1124.2020063315579,178.4274869118368,Amatillo,mala,no,no,si_acumula,no,tierra,ninguno,ninguno,no,7_or_more,mala,adentro_casa,owned,5,0,1,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,147.2836387469028,1,0,0
39B_Amatillo,1124.331160840732,178.3631006037454,Amatillo,mala,si,adj_inside,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,rented,0,24,5,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,49.98333618610692,0,0,0
40_Amatillo,1124.1010350990894,178.3570849528821,Amatillo,mala,si,no,si_acumula,si,tierra,ninguno,ninguno,si,7_or_more,mala,adentro_casa,owned,10,10,3,1,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,215.18261625334833,7,0,0
41_Amatillo,1124.1109791099768,178.3771884288604,Amatillo,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,si,7_or_more,mala,afuera_casa,rented,5,3,2,5,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,232.68499793431135,11,1,1
41A_Amatillo,1124.2095901101472,178.30650160756514,Amatillo,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,no,2_to_6,mala,adentro_casa,owned,3,36,3,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,70.92858770602001,0,0,0
42_Amatillo,1124.095605191625,178.39833132692405,Amatillo,mala,no,no,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,rented,8,10,2,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,270.47288672687114,14,1,1
44_Amatillo,1124.0598920428104,178.40379577247722,Amatillo,buena,no,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,no,7_or_more,mala,afuera_casa,owned,8,6,4,2,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,304.05207404780225,11,0,0
45_Amatillo,1124.0575235482122,178.3891321330592,Amatillo,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,no,2_to_6,buena,afuera_casa,no,5,5,1,2,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,287.6209004111663,12,0,0
46_Amatillo,1124.0346356256478,178.393181412152,Amatillo,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,no,7_or_more,mala,afuera_casa,no,2,8,0,0,FALSE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,309.82069061875467,12,0,0
47A_Amatillo,1124.0343787339755,178.40691734881634,Amatillo,buena,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,owned,6,12,2,6,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,327.0696188552914,10,0,0
47B_Amatillo,1124.0055940935808,178.36621551291486,Amatillo,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,rented,4,6,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,298.1250567690899,16,0,0
48_Amatillo,1124.0939526844768,178.4316905127235,Amatillo,mala,si,no,no_acumula,si,tierra,ninguno,ninguno,no,7_or_more,buena,adentro_casa,owned,9,7,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,270.83496451246856,14,0,0
49_Amatillo,1124.1027023407985,178.4401633405173,Amatillo,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,si,7_or_more,buena,adentro_casa,owned,5,9,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,253.34844210423063,15,1,1
50_Amatillo,1124.1154938262416,178.43648497815002,Amatillo,mala,no,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,no,7_or_more,mala,adentro_casa,no,2,3,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,241.4225999938864,14,1,1
51_Amatillo,1124.124536100979,178.4327864512349,Amatillo,buena,si,afuera_casa,no_acumula,si,tierra,ninguno,afuera_casa,si,7_or_more,buena,adentro_casa,rented,10,15,1,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,233.92464378590375,13,1,1
52_Amatillo,1124.1336899687162,178.40502622332792,Amatillo,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,si,7_or_more,mala,adentro_casa,owned,4,0,0,0,FALSE,TRUE,buen_estado,buen_estado,bajareque,alum_cement,FALSE,246.7224784588984,11,0,0
52A_Amatillo,1124.1334650267167,178.4153339312817,Amatillo,mala,no,afuera_casa,no_acumula,no,tierra,wood_ceram_metal,ninguno,no,2_to_6,mala,shared_none,owned,4,25,3,2,FALSE,TRUE,buen_estado,buen_estado,bajareque,alum_cement,FALSE,238.23642886436355,12,1,1
52B_Amatillo,1124.1339194605325,178.38260557390836,Amatillo,buena,no,afuera_casa,no_acumula,no,ladrillo,wood_ceram_metal,afuera_casa,si,2_to_6,buena,adentro_casa,rented,4,30,1,2,FALSE,TRUE,buen_estado,buen_estado,bajareque,alum_cement,FALSE,222.2005267790109,9,0,0
53_Amatillo,1124.1483586515462,178.45670932756937,Amatillo,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,no,7_or_more,mala,afuera_casa,owned,6,5,2,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,185.58933089051425,11,0,0
55_Amatillo,1124.1569791273112,178.4802915640415,Amatillo,buena,no,no,no_acumula,si,tierra,ninguno,ninguno,no,2_to_6,buena,shared_none,rented,4,0,1,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,155.42771751582868,9,0,0
55A_Amatillo,1124.151917655537,178.47989484560085,Amatillo,mala,no,no,no_acumula,si,tierra,ninguno,ninguno,si,2_to_6,mala,adentro_casa,owned,8,0,8,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,161.7190896427078,10,0,0
56_Amatillo,1124.207566524405,178.50867598764611,Amatillo,mala,no,afuera_casa,no_acumula,si,ladrillo,adobe_clay,afuera_casa,si,7_or_more,buena,adentro_casa,owned,6,6,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,71.81723037916349,3,0,0
57A_Amatillo,1124.170468642918,178.54402775028558,Amatillo,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,si,2_to_6,buena,adentro_casa,rented,4,9,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,85.44939316073076,5,0,0
59_Amatillo,1124.1385523691472,178.5544902647544,Amatillo,buena,no,no,no_acumula,no,tierra,adobe_clay,ninguno,no,7_or_more,mala,shared_none,owned,1,0,0,0,FALSE,TRUE,buen_estado,deterioradas,bajareque,alum_cement,FALSE,114.11525922012446,3,0,0
60_Amatillo,1124.1321668971227,178.54875086078488,Amatillo,buena,no,afuera_casa,no_acumula,si,tierra,adobe_clay,ninguno,no,7_or_more,buena,afuera_casa,rented,9,1,2,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,126.49990366254605,3,0,0
61_Amatillo,1124.130304111276,178.48734234542835,Amatillo,buena,si,no,si_acumula,si,tierra,wood_ceram_metal,ninguno,si,7_or_more,mala,adentro_casa,owned,9,6,0,3,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,180.8238699413482,10,0,0
63_Amatillo,1124.0962148006195,178.4585426312592,Amatillo,buena,si,afuera_casa,no_acumula,no,tierra,adobe_clay,adentro_casa,no,2_to_6,buena,adentro_casa,owned,5,2,0,0,TRUE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,245.3777055736685,12,0,0
66_Amatillo,1123.9914352687056,178.37947099071133,Amatillo,buena,no,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,buena,adentro_casa,rented,11,12,0,1,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,325.2073471156743,18,1,1
67_Amatillo,1123.9764398564835,178.3563073728297,Amatillo,buena,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,rented,7,15,2,1,FALSE,TRUE,buen_estado,deterioradas,bajareque,alum_cement,FALSE,307.69494999762634,18,0,0
68_Amatillo,1123.963794013444,178.35585358202087,Amatillo,buena,si,no,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,rented,6,30,2,11,FALSE,TRUE,buen_estado,deterioradas,bajareque,alum_cement,FALSE,316.6190418146678,20,0,0
70A_Amatillo,1123.934133404341,178.38550099241093,Amatillo,buena,no,no,no_acumula,no,tierra,wood_ceram_metal,adentro_casa,si,2_to_6,buena,adentro_casa,owned,2,0,2,7,FALSE,TRUE,buen_estado,buen_estado,adobe,alum_cement,TRUE,375.6857812264582,16,0,0
71_Amatillo,1123.9771243866546,178.4115414607521,Amatillo,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,si,7_or_more,buena,afuera_casa,rented,4,10,1,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,375.7666809997716,10,0,0
72_Amatillo,1123.9528715262618,178.42614613066115,Amatillo,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,si,2_to_6,buena,adentro_casa,owned,5,40,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,409.25999003231607,7,1,1
74_Amatillo,1123.9614059703908,178.46115461157433,Amatillo,buena,no,afuera_casa,no_acumula,si,ladrillo,ninguno,afuera_casa,si,7_or_more,buena,adentro_casa,owned,6,25,2,0,FALSE,TRUE,buen_estado,buen_estado,adobe,alum_cement,TRUE,389.7106968734094,6,0,0
75_Amatillo,1124.0498788195007,178.51522773369143,Amatillo,buena,no,no,no_acumula,si,tierra,ninguno,ninguno,si,7_or_more,buena,adentro_casa,owned,1,0,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,251.76720674242608,3,0,0
76_Amatillo,1124.0581065115716,178.7069395673253,Amatillo,buena,no,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,si,7_or_more,buena,adentro_casa,rented,7,12,2,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,78.31513454057938,5,0,0
77_Amatillo,1124.0902456409908,178.67295646976075,Amatillo,buena,no,adj_inside,si_acumula,si,tierra,wood_ceram_metal,ninguno,si,7_or_more,buena,adentro_casa,owned,7,6,7,1,FALSE,TRUE,buen_estado,buen_estado,bajareque,vegetal_clay,FALSE,70.37445615218932,3,0,0
77A_Amatillo,1124.085362019819,178.6510486938165,Amatillo,buena,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,rented,3,12,0,0,FALSE,TRUE,buen_estado,buen_estado,bajareque,alum_cement,FALSE,94.71831273969984,2,0,0
78_Amatillo,1124.0706576921539,178.72410078720532,Amatillo,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,si,7_or_more,buena,adentro_casa,rented,8,8,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,49.98337396291651,3,0,0
79_Amatillo,1124.003672387465,178.69034843209084,Amatillo,buena,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,owned,5,15,0,2,FALSE,TRUE,buen_estado,deterioradas,bajareque,alum_cement,FALSE,119.29831884146569,7,1,1
79A_Amatillo,1124.0176663682853,178.68253187581942,Amatillo,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,ninguno,si,2_to_6,buena,adentro_casa,rented,2,10,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,125.85391646213456,6,1,1
80_Amatillo,1123.9787000631186,178.6344091707804,Amatillo,mala,si,adj_inside,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,7_or_more,mala,shared_none,no,6,0,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,206.467073048838,9,1,1
80A_Amatillo,1123.9825675837012,178.6387871167397,Amatillo,mala,no,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,ninguno,si,2_to_6,mala,adentro_casa,owned,3,6,4,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,199.0295414978898,9,1,1
85 y 85A_Amatillo,1124.0014507147132,178.51960559479375,Amatillo,buena,no,afuera_casa,no_acumula,no,tierra,adobe_clay,ninguno,no,7_or_more,buena,afuera_casa,no,4,5,1,0,FALSE,FALSE,buen_estado,buen_estado,bajareque,alum_cement,TRUE,305.02399282093796,5,0,0
86_Amatillo,1124.0142297799375,178.51567848435542,Amatillo,buena,no,afuera_casa,si_acumula,no,tierra,ninguno,afuera_casa,si,2_to_6,mala,afuera_casa,rented,7,3,2,0,FALSE,TRUE,deterioradas,buen_estado,bajareque,alum_cement,FALSE,293.323936080279,4,0,0
89A_Amatillo,1123.9863566220458,178.50377772164774,Amatillo,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,shared_none,owned,7,12,2,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,336.2184747671827,6,0,0
91A_Amatillo,1123.9643010463517,178.55178931326145,Amatillo,buena,si,no,si_acumula,no,tierra,ninguno,adentro_casa,si,2_to_6,mala,afuera_casa,rented,3,3,0,0,TRUE,TRUE,buen_estado,buen_estado,adobe,alum_cement,FALSE,288.58760547411055,7,0,0
92_Amatillo,1123.9477862175224,178.5552560058522,Amatillo,buena,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,rented,6,7,2,0,TRUE,TRUE,deterioradas,buen_estado,bajareque,alum_cement,FALSE,269.9014457616894,7,0,0
92B_Amatillo,1123.9438177975253,178.57202708771328,Amatillo,mala,no,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,adentro_casa,si,2_to_6,mala,adentro_casa,rented,4,0,0,0,FALSE,TRUE,deterioradas,deterioradas,adobe,alum_cement,FALSE,247.1653759762662,7,0,0
93_Amatillo,1123.9337735651293,178.55009427397798,Amatillo,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,rented,5,20,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,263.3229692693398,6,0,0
94A_Amatillo,1123.9153472549065,178.4853287534624,Amatillo,buena,no,no,no_acumula,si,tierra,adobe_clay,ninguno,no,2_to_6,buena,shared_none,owned,1,0,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,320.7423643803938,8,0,0
95_Amatillo,1123.8975637070482,178.4831775281293,Amatillo,buena,no,afuera_casa,no_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,afuera_casa,no,3,6,2,2,FALSE,FALSE,deterioradas,buen_estado,bajareque,alum_cement,FALSE,299.4696124432705,7,0,0
95B_Amatillo,1123.891463610019,178.46492416118267,Amatillo,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,mala,adentro_casa,rented,4,20,0,1,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,304.16565040006014,7,0,0
96_Amatillo,1123.853281242789,178.4698134770639,Amatillo,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,adentro_casa,owned,10,6,3,1,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,251.981442267056,13,0,0
97_Amatillo,1123.8331063975552,178.45153695411628,Amatillo,mala,si,afuera_casa,si_acumula,si,tierra,wood_ceram_metal,ninguno,si,7_or_more,mala,adentro_casa,owned,10,8,0,0,FALSE,TRUE,deterioradas,buen_estado,adobe,alum_cement,TRUE,238.69129026935417,13,1,1
98_Amatillo,1123.9119034527846,178.4493491898439,Amatillo,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,no,7_or_more,mala,adentro_casa,owned,7,12,5,0,TRUE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,340.9731821550777,10,0,0
99A_Amatillo,1123.9112835568203,178.38075555507186,Amatillo,buena,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,2_to_6,buena,adentro_casa,rented,2,3,0,0,TRUE,FALSE,deterioradas,deterioradas,adobe,alum_cement,TRUE,386.93642552655854,11,0,0
100_Amatillo,1123.915237637491,178.37902662323424,Amatillo,buena,no,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,rented,5,3,0,0,FALSE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,381.82301712596274,11,0,0
102_Amatillo,1123.885575916774,178.41056467420626,Amatillo,mala,si,afuera_casa,si_acumula,si,tierra,ninguno,adentro_casa,si,7_or_more,mala,afuera_casa,owned,7,10,1,2,TRUE,TRUE,deterioradas,deterioradas,bajareque,vegetal_clay,FALSE,333.8555627161213,11,0,0
103_Amatillo,1123.8361092753644,178.40728909551234,Amatillo,buena,no,no,no_acumula,si,ladrillo,ninguno,adentro_casa,si,7_or_more,buena,adentro_casa,no,5,2,0,0,TRUE,TRUE,buen_estado,deterioradas,adobe,alum_cement,FALSE,272.8289942796598,7,0,0
106_Amatillo,1123.8502092542951,178.39010287471976,Amatillo,buena,no,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,si,one_or_less,mala,afuera_casa,owned,2,6,2,1,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,302.6308788347991,9,0,0
108_Amatillo,1123.8470357416684,178.32198881261246,Amatillo,buena,no,afuera_casa,si_acumula,si,tierra,adobe_clay,adentro_casa,si,7_or_more,buena,adentro_casa,owned,3,20,0,0,TRUE,TRUE,deterioradas,deterioradas,bajareque,alum_cement,FALSE,345.2102016276257,8,0,0
109_Amatillo,1123.8702181898748,178.29369165100636,Amatillo,mala,no,afuera_casa,si_acumula,si,tierra,ninguno,ninguno,si,2_to_6,mala,afuera_casa,owned,4,9,1,5,FALSE,TRUE,deterioradas,deterioradas,adobe,vegetal_clay,FALSE,309.6367749170934,12,0,0
110_Amatillo,1123.8283228809212,178.29237832075728,Amatillo,mala,no,no,si_acumula,no,tierra,ninguno,ninguno,no,7_or_more,mala,adentro_casa,rented,5,7,3,0,TRUE,FALSE,deterioradas,deterioradas,bajareque,alum_cement,TRUE,339.4380388628458,9,0,0
110A_Amatillo,1123.836031516447,178.28350859675984,Amatillo,buena,no,no,no_acumula,si,tierra,ninguno,ninguno,no,7_or_more,mala,adentro_casa,rented,3,15,2,0,TRUE,FALSE,deterioradas,deterioradas,adobe,alum_cement,FALSE,322.6408986594589,12,0,0
